class_index,class_label,class_name,positive_count,negative_count,auroc,fpr_at_tpr_0.95,threshold_at_tpr_0.95
0,benign,benign,109,217,0.826998689384,0.423963133641,0.16355715092
1,malignant,malignant,54,272,0.808959694989,0.525735294118,0.124585783497
2,normal,normal,163,163,0.644698709022,0.742331288344,0.217402633605
