class_index,class_label,class_name,positive_count,negative_count,auroc,fpr_at_tpr_0.95,threshold_at_tpr_0.95
0,meningioma,meningioma,708,5420,0.595341328413,0.90295202952,-0.0569277196625
1,glioma,glioma,1426,4702,0.367567470021,0.978732454275,-0.0632522257196
2,pituitary,pituitary,930,5198,0.59978775956,0.933628318584,-0.0683048266952
3,normal,normal,3064,3064,0.601156294098,0.871083550914,-0.0673001365208
