class_index,class_label,class_name,positive_count,negative_count,auroc,fpr_at_tpr_0.95,threshold_at_tpr_0.95
0,meningioma,meningioma,708,5420,0.575593376696,0.943726937269,0.286351402841
1,glioma,glioma,1426,4702,0.507762206766,0.968098681412,0.291093828209
2,pituitary,pituitary,930,5198,0.588655065844,0.784917275875,0.291700159716
3,normal,normal,3064,3064,0.414142654698,0.972584856397,0.249231517533
