class_index,class_label,class_name,positive_count,negative_count,auroc,fpr_at_tpr_0.95,threshold_at_tpr_0.95
0,meningioma,meningioma,708,5420,0.910604165364,0.451660516605,0.23091831339
1,glioma,glioma,1426,4702,0.744470139829,0.693321990642,0.157912215954
2,pituitary,pituitary,930,5198,0.865051074235,0.502116198538,0.294784788757
3,normal,normal,3064,3064,0.828362002263,0.467689295039,0.202767560166
