class_index,class_label,class_name,positive_count,negative_count,auroc,fpr_at_tpr_0.95,threshold_at_tpr_0.95
0,meningioma,meningioma,708,5420,0.822363030834,0.723062730627,0.334303135369
1,glioma,glioma,1426,4702,0.651843266838,0.850701829009,0.272826609533
2,pituitary,pituitary,930,5198,0.821349609238,0.555983070412,0.371558770878
3,normal,normal,3064,3064,0.670098921017,0.799281984334,0.276490777661
